database_name,dimension_name,Code,Name
IMF.CSF:BBGDL,TICKER,EURSEK25RON_CURNCY,EUR-SEK RR 25D ON
IMF.CSF:BBGDL,TICKER,EURSEK_CURNCY,EUR-SEK X-RATE
IMF.CSF:BBGDL,TICKER,EURSEK12M_CURNCY,EUR-SEK X-RATE 12 MO
IMF.CSF:BBGDL,TICKER,EURSEK2Y_CURNCY,EUR-SEK X-RATE 2 YR
IMF.CSF:BBGDL,TICKER,EURSEK3M_CURNCY,EUR-SEK X-RATE 3 MO
IMF.CSF:BBGDL,TICKER,EURSEK5Y_CURNCY,EUR-SEK X-RATE 5 YR
IMF.CSF:BBGDL,TICKER,EURSGD_CURNCY,EUR-SGD X-RATE
IMF.CSF:BBGDL,TICKER,EURSKK_CURNCY,EUR-SKK X-RATE
IMF.CSF:BBGDL,TICKER,VKEU_CURNCY,EUR-SKK X-RATE
IMF.CSF:BBGDL,TICKER,EURTHB_CURNCY,EUR-THB X-RATE
IMF.CSF:BBGDL,TICKER,EURMXN_CURNCY,EUR-Ticker:N X-RATE
IMF.CSF:BBGDL,TICKER,EURTRYV1M_CURNCY,EUR-TRY OPT VOL 1M
IMF.CSF:BBGDL,TICKER,EURTRYV2M_CURNCY,EUR-TRY OPT VOL 2M
IMF.CSF:BBGDL,TICKER,EURTRYV2Y_CURNCY,EUR-TRY OPT VOL 2Y
IMF.CSF:BBGDL,TICKER,EURTRYV3M_CURNCY,EUR-TRY OPT VOL 3M
IMF.CSF:BBGDL,TICKER,EURTRYV3Y_CURNCY,EUR-TRY OPT VOL 3Y
IMF.CSF:BBGDL,TICKER,EURTRYV4Y_CURNCY,EUR-TRY OPT VOL 4Y
IMF.CSF:BBGDL,TICKER,EURTRYV5Y_CURNCY,EUR-TRY OPT VOL 5Y
IMF.CSF:BBGDL,TICKER,EURTRYV6M_CURNCY,EUR-TRY OPT VOL 6M
IMF.CSF:BBGDL,TICKER,EURTRYV9M_CURNCY,EUR-TRY OPT VOL 9M
IMF.CSF:BBGDL,TICKER,EURTRYV4M_CURNCY,EUR-TRY OV ATM 4M
IMF.CSF:BBGDL,TICKER,EURTRY25R1M_CURNCY,EUR-TRY RR 25D 1M
IMF.CSF:BBGDL,TICKER,EURTRY_CURNCY,EUR-TRY X-RATE
IMF.CSF:BBGDL,TICKER,EURTRY12M_CURNCY,EUR-TRY X-RATE 12 MO
IMF.CSF:BBGDL,TICKER,EURTWD_CURNCY,EUR-TWD X-RATE
IMF.CSF:BBGDL,TICKER,EURUAH1M_CURNCY,EUR-UAH NDF X-RATE 1MO
IMF.CSF:BBGDL,TICKER,EURUAH2M_CURNCY,EUR-UAH NDF X-RATE 2MO
IMF.CSF:BBGDL,TICKER,EURUAH3M_CMPN_CURNCY,EUR-UAH NDF X-RATE 3MO
IMF.CSF:BBGDL,TICKER,EURUAH6M_CMPN_CURNCY,EUR-UAH NDF X-RATE 6MO
IMF.CSF:BBGDL,TICKER,EURUAH9M_CURNCY,EUR-UAH NDF X-RATE 9MO
IMF.CSF:BBGDL,TICKER,EURUAH12M_CURNCY,EUR-UAH NDF X-RATE 12MO
IMF.CSF:BBGDL,TICKER,EURUAH_CURNCY,EUR-UAH X-RATE
IMF.CSF:BBGDL,TICKER,EUBS1_CURNCY,EUR-USD Basis Swap (3M Euribor vs 3M Libor) 1Y (BGN pricing source)
IMF.CSF:BBGDL,TICKER,EUBS1_CMPN_CURNCY,EUR-USD Basis Swap (3M Euribor vs 3M Libor) 1Y (CMPN pricing source)
IMF.CSF:BBGDL,TICKER,EUBSC_CURNCY,EUR-USD Basis Swap (3M Euribor vs 3M Libor) 3M (BGN pricing source)
IMF.CSF:BBGDL,TICKER,EUBSC_CMPN_CURNCY,EUR-USD Basis Swap (3M Euribor vs 3M Libor) 3M (CMPN pricing source)
IMF.CSF:BBGDL,TICKER,EUBS3_CMPN_CURNCY,EUR-USD Basis Swap (3M Euribor vs 3M Libor) 3Y (CMPN pricing source)
IMF.CSF:BBGDL,TICKER,EUBS5_CMPN_CURNCY,EUR-USD Basis Swap (3M Euribor vs 3M Libor) 5Y (CMPN pricing source)
IMF.CSF:BBGDL,TICKER,EUBSF_CURNCY,EUR-USD Basis Swap (3M Euribor vs 3M Libor) 6M (BGN pricing source)
IMF.CSF:BBGDL,TICKER,EURUSD25B1M_INDEX,EUR-USD BFY 25D 1M
IMF.CSF:BBGDL,TICKER,EURUSD25B1W_INDEX,EUR-USD BFY 25D 1W
IMF.CSF:BBGDL,TICKER,EURUSD25B1Y_INDEX,EUR-USD BFY 25D 1Y
IMF.CSF:BBGDL,TICKER,EURUSD25B2Y_INDEX,EUR-USD BFY 25D 2Y
IMF.CSF:BBGDL,TICKER,EURUSD25B3M_INDEX,EUR-USD BFY 25D 3M
IMF.CSF:BBGDL,TICKER,EURUSD25B5Y_INDEX,EUR-USD BFY 25D 5Y
IMF.CSF:BBGDL,TICKER,EURUSD25BON_INDEX,EUR-USD BFY 25D ON
IMF.CSF:BBGDL,TICKER,EURUSDV1M_INDEX,EUR-USD OPT VOL 1M
IMF.CSF:BBGDL,TICKER,EURUSDV1M_CURNCY,EUR-USD OPT VOL 1M
IMF.CSF:BBGDL,TICKER,EURUSDV1W_CURNCY,EUR-USD OPT VOL 1W
IMF.CSF:BBGDL,TICKER,EURV1Y_CURNCY,EUR-USD OPT VOL 1Y
IMF.CSF:BBGDL,TICKER,EURUSDV1Y_CURNCY,EUR-USD OPT VOL 1Y
IMF.CSF:BBGDL,TICKER,EURUSDV1Y_INDEX,EUR-USD OPT VOL 1Y
IMF.CSF:BBGDL,TICKER,EURUSDV2M_CURNCY,EUR-USD OPT VOL 2M
IMF.CSF:BBGDL,TICKER,EURUSDV3M_CURNCY,EUR-USD OPT VOL 3M
IMF.CSF:BBGDL,TICKER,EURUSDV3M_INDEX,EUR-USD OPT VOL 3M
IMF.CSF:BBGDL,TICKER,EURUSDV6M_CURNCY,EUR-USD OPT VOL 6M
IMF.CSF:BBGDL,TICKER,EURUSD25R1M_INDEX,EUR-USD RR 25D 1M
IMF.CSF:BBGDL,TICKER,EURUSD25R1M_CURNCY,EUR-USD RR 25D 1M
IMF.CSF:BBGDL,TICKER,EURUSD25R1W_INDEX,EUR-USD RR 25D 1W
IMF.CSF:BBGDL,TICKER,EURUSD25R1Y_INDEX,EUR-USD RR 25D 1Y
IMF.CSF:BBGDL,TICKER,EURUSD25R2Y_INDEX,EUR-USD RR 25D 2Y
IMF.CSF:BBGDL,TICKER,EURUSD25R3M_INDEX,EUR-USD RR 25D 3M
IMF.CSF:BBGDL,TICKER,EURUSD25R5Y_INDEX,EUR-USD RR 25D 5Y
IMF.CSF:BBGDL,TICKER,EURUSD25RON_INDEX,EUR-USD RR 25D ON
IMF.CSF:BBGDL,TICKER,EURUSD_CURNCY,EUR-USD X-RATE
IMF.CSF:BBGDL,TICKER,EURUYU_CMPN_CURNCY,EUR-UYU X-RATE
IMF.CSF:BBGDL,TICKER,EURZARV1M_CURNCY,EUR-ZAR OPT VOL 1M
IMF.CSF:BBGDL,TICKER,EURZAR25R1M_CURNCY,EUR-ZAR RR 25D 1M
IMF.CSF:BBGDL,TICKER,EURZAR_CURNCY,EUR-ZAR X-RATE
IMF.CSF:BBGDL,TICKER,EURZAR12M_CURNCY,EUR-ZAR X-RATE 12 MO
IMF.CSF:BBGDL,TICKER,EUFR0AD_CURNCY,EUR Forward Rate Agreement 1X4
IMF.CSF:BBGDL,TICKER,EUFR0CF_ICPL_CURNCY,EUR Forward Rate Agreement 3x6
IMF.CSF:BBGDL,TICKER,EUFR0CI_ICPL_CURNCY,EUR Forward Rate Agreement 3x9
IMF.CSF:BBGDL,TICKER,EUFR0F1_ICPL_CURNCY,EUR Forward Rate Agreement 6x12
IMF.CSF:BBGDL,TICKER,EUFR0FI_ICPL_CURNCY,EUR Forward Rate Agreement 6x9
IMF.CSF:BBGDL,TICKER,EUFR0FI_CURNCY,EUR Forward Rate Agreement 6x9
IMF.CSF:BBGDL,TICKER,EUFR0I1_CURNCY,EUR Forward Rate Agreement 9x12
IMF.CSF:BBGDL,TICKER,EUFR0I1_ICPL_CURNCY,EUR Forward Rate Agreement 9x12
IMF.CSF:BBGDL,TICKER,EUFR012_ICPL_CURNCY,EUR Forward Rate Agreement 12x24
IMF.CSF:BBGDL,TICKER,EUSW036_CMPN_CURNCY,EUR FWD SWAP (EONIA) 3M (EUSW036)
IMF.CSF:BBGDL,TICKER,EUSW039_CMPN_CURNCY,EUR FWD SWAP (EONIA) 3M (EUSW039)
IMF.CSF:BBGDL,TICKER,EUSW0612_CMPN_CURNCY,EUR FWD SWAP (EONIA) 6M (EUSW0612)
IMF.CSF:BBGDL,TICKER,EUSW069_CMPN_CURNCY,EUR FWD SWAP (EONIA) 6M (EUSW069)
IMF.CSF:BBGDL,TICKER,EUDR1_CURNCY,EUR 12m Deposit Rate
IMF.CSF:BBGDL,TICKER,EUDRF_CURNCY,EUR 6m Deposit Rate
IMF.CSF:BBGDL,TICKER,EUDRI_CURNCY,EUR 9m Deposit Rate
IMF.CSF:BBGDL,TICKER,EUSA3_CMPN_CURNCY,EUR Annual (vs. 6M EURIBOR) 3Y
IMF.CSF:BBGDL,TICKER,EUBS2_CMPN_CURNCY,EUR Basis Swap 6M vs 12M 2Y (CMPN pricing source)
IMF.CSF:BBGDL,TICKER,BCWIEUR_INDEX,EUR Bloomberg Correlation-Weighted Currency Index
IMF.CSF:BBGDL,TICKER,CHSB1E5_CBIT_CURNCY,EUR CDS/HSBC SEN. 5 YR
IMF.CSF:BBGDL,TICKER,CHVB1E5_CBGN_CURNCY,EUR CDS/HVB SENIOR 5 YR
IMF.CSF:BBGDL,TICKER,EUR_CURNCY,EUR Curncy
IMF.CSF:BBGDL,TICKER,EUDR1T_CURNCY,EUR DEPOSIT O/N
IMF.CSF:BBGDL,TICKER,EUDR3T_CMPN_CURNCY,EUR DEPOSIT S/N
IMF.CSF:BBGDL,TICKER,EUDRA_CURNCY,EUR DEPOSIT 1 MO
IMF.CSF:BBGDL,TICKER,EUDR1Z_CMPN_CURNCY,EUR DEPOSIT 1 WK
IMF.CSF:BBGDL,TICKER,EUDRB_CMPN_CURNCY,EUR DEPOSIT 2 MO
IMF.CSF:BBGDL,TICKER,EUDR2Z_CMPN_CURNCY,EUR DEPOSIT 2 WK
IMF.CSF:BBGDL,TICKER,EUDR3Z_CMPN_CURNCY,EUR DEPOSIT 3 WK
IMF.CSF:BBGDL,TICKER,EUDRD_CMPN_CURNCY,EUR DEPOSIT 4 MO
IMF.CSF:BBGDL,TICKER,EUDRE_CMPN_CURNCY,EUR DEPOSIT 5 MO
IMF.CSF:BBGDL,TICKER,EUDRF_CMPN_CURNCY,EUR DEPOSIT 6 MO
IMF.CSF:BBGDL,TICKER,EUDRG_CMPN_CURNCY,EUR DEPOSIT 7 MO
IMF.CSF:BBGDL,TICKER,EUDRH_CMPN_CURNCY,EUR DEPOSIT 8 MO
IMF.CSF:BBGDL,TICKER,EUDRI_CMPN_CURNCY,EUR DEPOSIT 9 MO
IMF.CSF:BBGDL,TICKER,EUDR1_CMPN_CURNCY,EUR DEPOSIT 12 MO
IMF.CSF:BBGDL,TICKER,EUDRC_CURNCY,EUR DEPOSIT 3 MO
IMF.CSF:BBGDL,TICKER,EUDR2T_CURNCY,EUR DEPOSIT T/N
IMF.CSF:BBGDL,TICKER,S0133FS_3M1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M7Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M7M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M6M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M10M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M5Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_6M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M4M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_10Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M4Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M6Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_10M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M3M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_4M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M5Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_4Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_5Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_8M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_7Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_7M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M6M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_2Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M5M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_2M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_6Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M8Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1Y6M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1Y3M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M9Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M9M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1Y9M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_5M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M8M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_9Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_11M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M4Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M2Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M2M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M2M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M4M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M10Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_9M1M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M2Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M3M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M3Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M11M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M10Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_3M3Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1M5M_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_8Y1Y_BLC_CURNCY,EUR Eonia Forward
IMF.CSF:BBGDL,TICKER,S0133FS_1Y1M_BLC_CURNCY,EUR Eonia Forward 1Y1M
IMF.CSF:BBGDL,TICKER,S0133FS_1Y1Y_BLC_CURNCY,EUR Eonia Forward 1Y1Y
IMF.CSF:BBGDL,TICKER,IGEEBV10_BVLI_INDEX,EUR Europe Corporate IG BVAL Yield Curve 10 Year
IMF.CSF:BBGDL,TICKER,EUSA1003_BLC_CURNCY,EUR FORWARD SWAP 10Y3Y
IMF.CSF:BBGDL,TICKER,EUSA1503_BLC_CURNCY,EUR FORWARD SWAP 15Y3Y
IMF.CSF:BBGDL,TICKER,EUSA0103_BLC_CURNCY,EUR FORWARD SWAP 1Y3Y
IMF.CSF:BBGDL,TICKER,EUSA0203_BLC_CURNCY,EUR FORWARD SWAP 2Y3Y
IMF.CSF:BBGDL,TICKER,EUSA3003_BLC_CURNCY,EUR FORWARD SWAP 30Y3Y
IMF.CSF:BBGDL,TICKER,EUSAC03_BLC_CURNCY,EUR FORWARD SWAP 3M3Y
IMF.CSF:BBGDL,TICKER,EUSA0303_BLC_CURNCY,EUR FORWARD SWAP 3Y3Y
IMF.CSF:BBGDL,TICKER,EUSA0403_BLC_CURNCY,EUR FORWARD SWAP 4Y3Y
IMF.CSF:BBGDL,TICKER,EUSA0503_BLC_CURNCY,EUR FORWARD SWAP 5Y3Y
IMF.CSF:BBGDL,TICKER,EUSAF03_BLC_CURNCY,EUR FORWARD SWAP 6M3Y
IMF.CSF:BBGDL,TICKER,EUFR0AD_CMPN_CURNCY,EUR FRA 1X4
IMF.CSF:BBGDL,TICKER,EUFR0AG_CMPN_CURNCY,EUR FRA 1X7
IMF.CSF:BBGDL,TICKER,EUFR0CI_CMPN_CURNCY,EUR FRA 3x9
IMF.CSF:BBGDL,TICKER,EUFR0F1_CMPN_CURNCY,EUR FRA 6x12
IMF.CSF:BBGDL,TICKER,EUFR0FI_CMPN_CURNCY,EUR FRA 6x9
IMF.CSF:BBGDL,TICKER,EUFR0I1_CMPN_CURNCY,EUR FRA 9x12
IMF.CSF:BBGDL,TICKER,EUFR011F_CMPN_CURNCY,EUR FRA 12x18
IMF.CSF:BBGDL,TICKER,EUFR1F2_CMPN_CURNCY,EUR FRA 18x24
IMF.CSF:BBGDL,TICKER,EUFR0CF_CURNCY,EUR FRA 3x6
IMF.CSF:BBGDL,TICKER,S0133FC_1Y1D_BCAL_CURNCY,EUR Fwd Cash
IMF.CSF:BBGDL,TICKER,G0013_10M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 10M3M
IMF.CSF:BBGDL,TICKER,G0013_10Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 10Y3M
IMF.CSF:BBGDL,TICKER,G0013_11M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 11M3M
IMF.CSF:BBGDL,TICKER,G0013_15M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 15m3M
IMF.CSF:BBGDL,TICKER,G0013_18M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 18m3M
IMF.CSF:BBGDL,TICKER,G0013_1M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 1M3M
IMF.CSF:BBGDL,TICKER,G0013_1Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 1Y3M
IMF.CSF:BBGDL,TICKER,G0013_2M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 2M3M
IMF.CSF:BBGDL,TICKER,G0013_2Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 2Y3M
IMF.CSF:BBGDL,TICKER,G0013_3M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 3M3M
IMF.CSF:BBGDL,TICKER,G0013_3Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 3Y3M
IMF.CSF:BBGDL,TICKER,G0013_4M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 4M3M
IMF.CSF:BBGDL,TICKER,G0013_4Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 4Y3M
IMF.CSF:BBGDL,TICKER,G0013_5M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 5M3M
IMF.CSF:BBGDL,TICKER,G0013_5Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 5Y3M
IMF.CSF:BBGDL,TICKER,G0013_6M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 6M3M
IMF.CSF:BBGDL,TICKER,G0013_6Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 6Y3M
IMF.CSF:BBGDL,TICKER,G0013_7M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 7M3M
IMF.CSF:BBGDL,TICKER,G0013_7Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 7Y3M
IMF.CSF:BBGDL,TICKER,G0013_8M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 8M3M
IMF.CSF:BBGDL,TICKER,G0013_8Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 8Y3M
IMF.CSF:BBGDL,TICKER,G0013_9M3M_BLC2_CURNCY,EUR I13 FORWARD RATE 9M3M
IMF.CSF:BBGDL,TICKER,G0013_9Y3M_BLC2_CURNCY,EUR I13 FORWARD RATE 9Y3M
IMF.CSF:BBGDL,TICKER,EUSWI10_CMPN_CURNCY,EUR INFL TOB EX ZC 10Y
IMF.CSF:BBGDL,TICKER,EUSWI15_CMPN_CURNCY,EUR INFL TOB EX ZC 15Y
IMF.CSF:BBGDL,TICKER,EUSWI1_CMPN_CURNCY,EUR INFL TOB EX ZC 1Y
IMF.CSF:BBGDL,TICKER,EUSWI2_CMPN_CURNCY,EUR INFL TOB EX ZC 2Y
IMF.CSF:BBGDL,TICKER,EUSWI3_CMPN_CURNCY,EUR INFL TOB EX ZC 3Y
IMF.CSF:BBGDL,TICKER,EUSWI4_CMPN_CURNCY,EUR INFL TOB EX ZC 4Y
IMF.CSF:BBGDL,TICKER,EUSWI5_CMPN_CURNCY,EUR INFL TOB EX ZC 5Y
IMF.CSF:BBGDL,TICKER,EUSWI6_CMPN_CURNCY,EUR INFL TOB EX ZC 6Y
IMF.CSF:BBGDL,TICKER,EUSWI7_CMPN_CURNCY,EUR INFL TOB EX ZC 7Y
IMF.CSF:BBGDL,TICKER,EUSWI8_CMPN_CURNCY,EUR INFL TOB EX ZC 8Y
IMF.CSF:BBGDL,TICKER,EUSWI9_CMPN_CURNCY,EUR INFL TOB EX ZC 9Y
IMF.CSF:BBGDL,TICKER,FWISEU55_INDEX,EUR Inflation Swap Forward 5Y5
IMF.CSF:BBGDL,TICKER,BV01LGB_INDEX,EUR Luxembourg Government Bond BVAL Yield Curve 1 Year
IMF.CSF:BBGDL,TICKER,BV10MALT_INDEX,EUR Malta Government Bond BVAL Yield Curve 10 Year
IMF.CSF:BBGDL,TICKER,SD0201FC_21M1M_BLC_CURNCY,EUR OIS/DC Forward
IMF.CSF:BBGDL,TICKER,SD0201FC_18M1M_BLC_CURNCY,EUR OIS/DC Forward
IMF.CSF:BBGDL,TICKER,SD0201FC_6M1M_BLC_CURNCY,EUR OIS/DC Forward
IMF.CSF:BBGDL,TICKER,SD0201FC_9M1M_BLC_CURNCY,EUR OIS/DC Forward
IMF.CSF:BBGDL,TICKER,S0514FS_10Y1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_4Y1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_2M1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_18M1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_1Y1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_1M1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_3Y1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_2Y1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,S0514FS_5Y1Y_BLC_CURNCY,EUR S514 Fwd Swap
IMF.CSF:BBGDL,TICKER,I25930Y_INDEX,EUR Slovenia Sovereign (IYC259) Zero Coupon Yield 30 Year
IMF.CSF:BBGDL,TICKER,EUR_CMPL_CURNCY,EUR Spot Exchange Rate ( SMPL)
IMF.CSF:BBGDL,TICKER,EUSWEA_CMPN_CURNCY,EUR SWAP (EONIA) 1 MO
IMF.CSF:BBGDL,TICKER,EUSWE1Z_CMPN_CURNCY,EUR SWAP (EONIA) 1 WK
IMF.CSF:BBGDL,TICKER,EUSWE1_CMPN_CURNCY,EUR SWAP (EONIA) 1 YR
IMF.CSF:BBGDL,TICKER,EUSWEB_CMPN_CURNCY,EUR SWAP (EONIA) 2 MO
IMF.CSF:BBGDL,TICKER,EUSWE2Z_CMPN_CURNCY,EUR SWAP (EONIA) 2 WK
IMF.CSF:BBGDL,TICKER,EUSWE2_CMPN_CURNCY,EUR SWAP (EONIA) 2 YR
IMF.CSF:BBGDL,TICKER,EUSWEC_CMPN_CURNCY,EUR SWAP (EONIA) 3 MO
IMF.CSF:BBGDL,TICKER,EUSWE3Z_CMPN_CURNCY,EUR SWAP (EONIA) 3 WK
IMF.CSF:BBGDL,TICKER,EUSWED_CMPN_CURNCY,EUR SWAP (EONIA) 4 MO
IMF.CSF:BBGDL,TICKER,EUSWEE_CMPN_CURNCY,EUR SWAP (EONIA) 5 MO
IMF.CSF:BBGDL,TICKER,EUSWEF_CMPN_CURNCY,EUR SWAP (EONIA) 6 MO
IMF.CSF:BBGDL,TICKER,EUSWEI_CMPN_CURNCY,EUR SWAP (EONIA) 9 MO
IMF.CSF:BBGDL,TICKER,EUSWEC_CURNCY,EUR SWAP (EONIA) 3M
IMF.CSF:BBGDL,TICKER,EUSWE7_CMPN_CURNCY,EUR SWAP (EONIA) 7Y
IMF.CSF:BBGDL,TICKER,EUSWE8_CMPN_CURNCY,EUR SWAP (EONIA) 8Y
IMF.CSF:BBGDL,TICKER,EUSWE9_CMPN_CURNCY,EUR SWAP (EONIA) 9Y
IMF.CSF:BBGDL,TICKER,EUSWEJ_CURNCY,EUR SWAP (EONIA) 10M
IMF.CSF:BBGDL,TICKER,EUSWE10_CURNCY,EUR SWAP (EONIA) 10Y
IMF.CSF:BBGDL,TICKER,EUSWE10_CMPN_CURNCY,EUR SWAP (EONIA) 10Y
IMF.CSF:BBGDL,TICKER,EUSWEK_CURNCY,EUR SWAP (EONIA) 11M
IMF.CSF:BBGDL,TICKER,EUSWE11_CURNCY,EUR SWAP (EONIA) 11Y
IMF.CSF:BBGDL,TICKER,EUSWE12_CURNCY,EUR SWAP (EONIA) 12Y
IMF.CSF:BBGDL,TICKER,EUSWE15_CMPN_CURNCY,EUR SWAP (EONIA) 15Y
