database_name,dimension_name,Code,Name
WB:WDI,SERIES,EN_GHG_CO2_MT_CE_AR5,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_PC_CE_AR5,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)
WB:WDI,SERIES,EN_GHG_CO2_PI_MT_CE_AR5,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_RT_GDP_KD,Carbon intensity of GDP (kg CO2e per constant 2021 US$ of GDP)
WB:WDI,SERIES,EN_GHG_CO2_RT_GDP_PP_KD,Carbon intensity of GDP (kg CO2e per 2021 PPP $)
WB:WDI,SERIES,EN_GHG_CO2_TR_MT_CE_AR5,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_WA_MT_CE_AR5,Carbon dioxide (CO2) emissions from Waste (Mt CO2e)
WB:WDI,SERIES,EN_GHG_CO2_ZG_AR5,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990)
WB:WDI,SERIES,EN_GHG_FGAS_IP_MT_CE_AR5,Fluorinated greenhouse gases (F-gases) emissions from Industrial Processes (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_AG_MT_CE_AR5,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_BU_MT_CE_AR5,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_FE_MT_CE_AR5,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_IC_MT_CE_AR5,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_IP_MT_CE_AR5,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_MT_CE_AR5,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_PI_MT_CE_AR5,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_TR_MT_CE_AR5,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_WA_MT_CE_AR5,Nitrous oxide (N2O) emissions from Waste (Mt CO2e)
WB:WDI,SERIES,EN_GHG_N2O_ZG_AR5,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990)
WB:WDI,SERIES,EN_GHG_TOT_ZG_AR5,Total greenhouse gas emissions excluding LULUCF (% change from 1990)
WB:WDI,SERIES,EN_HPT_THRD_NO,"Plant species (higher), threatened"
WB:WDI,SERIES,EN_MAM_THRD_NO,"Mammal species, threatened"
WB:WDI,SERIES,EN_POP_DNST,Population density (people per sq. km of land area)
WB:WDI,SERIES,EN_POP_EL5M_RU_ZS,Rural population living in areas where elevation is below 5 meters (% of total population)
WB:WDI,SERIES,EN_POP_EL5M_UR_ZS,Urban population living in areas where elevation is below 5 meters (% of total population)
WB:WDI,SERIES,EN_POP_EL5M_ZS,Population living in areas where elevation is below 5 meters (% of total population)
WB:WDI,SERIES,EN_POP_SLUM_UR_ZS,Population living in slums (% of urban population)
WB:WDI,SERIES,EN_URB_LCTY,Population in largest city
WB:WDI,SERIES,EN_URB_LCTY_UR_ZS,Population in the largest city (% of urban population)
WB:WDI,SERIES,EN_URB_MCTY,Population in urban agglomerations of more than 1 million
WB:WDI,SERIES,EN_URB_MCTY_TL_ZS,Population in urban agglomerations of more than 1 million (% of total population)
WB:WDI,SERIES,ER_FSH_AQUA_MT,Aquaculture production (metric tons)
WB:WDI,SERIES,ER_FSH_CAPT_MT,Capture fisheries production (metric tons)
WB:WDI,SERIES,ER_FSH_PROD_MT,Total fisheries production (metric tons)
WB:WDI,SERIES,ER_GDP_FWTL_M3_KD,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"
WB:WDI,SERIES,ER_H2O_FWAG_ZS,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)"
WB:WDI,SERIES,ER_H2O_FWDM_ZS,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)"
WB:WDI,SERIES,ER_H2O_FWIN_ZS,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)"
WB:WDI,SERIES,ER_H2O_FWST_ZS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
WB:WDI,SERIES,ER_H2O_FWTL_K3,"Annual freshwater withdrawals, total (billion cubic meters)"
WB:WDI,SERIES,ER_H2O_FWTL_ZS,"Annual freshwater withdrawals, total (% of internal resources)"
WB:WDI,SERIES,ER_H2O_INTR_K3,"Renewable internal freshwater resources, total (billion cubic meters)"
WB:WDI,SERIES,ER_H2O_INTR_PC,Renewable internal freshwater resources per capita (cubic meters)
WB:WDI,SERIES,ER_LND_PTLD_ZS,Terrestrial protected areas (% of total land area)
WB:WDI,SERIES,ER_MRN_PTMR_ZS,Marine protected areas (% of territorial waters)
WB:WDI,SERIES,ER_PTD_TOTL_ZS,Terrestrial and marine protected areas (% of total territorial area)
WB:WDI,SERIES,FB_AST_NPER_ZS,Bank nonperforming loans to total gross loans (%)
WB:WDI,SERIES,FB_ATM_TOTL_P5,"Automated teller machines (ATMs) (per 100,000 adults)"
WB:WDI,SERIES,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%)
WB:WDI,SERIES,FB_CBK_BRCH_P5,"Commercial bank branches (per 100,000 adults)"
WB:WDI,SERIES,FB_CBK_BRWR_P3,"Borrowers from commercial banks (per 1,000 adults)"
WB:WDI,SERIES,FB_CBK_DPTR_P3,"Depositors with commercial banks (per 1,000 adults)"
WB:WDI,SERIES,FD_AST_PRVT_GD_ZS,Domestic credit to private sector by banks (% of GDP)
WB:WDI,SERIES,FD_RES_LIQU_AS_ZS,Bank liquid reserves to bank assets ratio (%)
WB:WDI,SERIES,FI_RES_TOTL_CD,"Total reserves, including gold (current US$)"
WB:WDI,SERIES,FI_RES_TOTL_DT_ZS,Total reserves (% of total external debt)
WB:WDI,SERIES,FI_RES_TOTL_MO,Total reserves in months of imports
WB:WDI,SERIES,FI_RES_XGLD_CD,"Total reserves, excluding gold (current US$)"
WB:WDI,SERIES,FM_AST_CGOV_ZG_M3,Claims on central government (annual growth as % of broad money)
WB:WDI,SERIES,FM_AST_DOMO_ZG_M3,Claims on other sectors of the domestic economy (annual growth as % of broad money)
WB:WDI,SERIES,FM_AST_DOMS_CN,Net domestic credit (current LCU)
WB:WDI,SERIES,FM_AST_NFRG_CN,Net foreign assets (current LCU)
WB:WDI,SERIES,FM_AST_PRVT_GD_ZS,Monetary sector credit to private sector (% of GDP)
WB:WDI,SERIES,FM_AST_PRVT_ZG_M3,Claims on private sector (annual growth as % of broad money)
WB:WDI,SERIES,FM_LBL_BMNY_CN,Broad money (current LCU)
WB:WDI,SERIES,FM_LBL_BMNY_GD_ZS,Broad money (% of GDP)
WB:WDI,SERIES,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio
WB:WDI,SERIES,FM_LBL_BMNY_ZG,Broad money (annual % growth)
WB:WDI,SERIES,FP_CPI_TOTL,Consumer price index (2010 = 100)
WB:WDI,SERIES,FP_CPI_TOTL_ZG,"Inflation, consumer prices (annual % growth)"
WB:WDI,SERIES,FP_WPI_TOTL,Wholesale price index (2010 = 100)
WB:WDI,SERIES,FR_INR_DPST,Deposit interest rate (%)
WB:WDI,SERIES,FR_INR_LEND,Lending interest rate (%)
WB:WDI,SERIES,FR_INR_LNDP,"Interest rate spread (lending rate minus deposit rate, %)"
WB:WDI,SERIES,FR_INR_RINR,Real interest rate (%)
WB:WDI,SERIES,FR_INR_RISK,"Risk premium on lending (lending rate minus treasury bill rate, %)"
WB:WDI,SERIES,FS_AST_CGOV_GD_ZS,"Claims on central government, etc. (% of GDP)"
WB:WDI,SERIES,FS_AST_DOMO_GD_ZS,Claims on other sectors of the domestic economy (% of GDP)
WB:WDI,SERIES,FS_AST_DOMS_GD_ZS,Domestic credit provided by financial sector (% of GDP)
WB:WDI,SERIES,FS_AST_PRVT_GD_ZS,Domestic credit to private sector (% of GDP)
WB:WDI,SERIES,FX_OWN_TOTL_40_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)"
WB:WDI,SERIES,FX_OWN_TOTL_60_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)"
WB:WDI,SERIES,FX_OWN_TOTL_FE_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)"
WB:WDI,SERIES,FX_OWN_TOTL_MA_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)"
WB:WDI,SERIES,FX_OWN_TOTL_OL_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)"
WB:WDI,SERIES,FX_OWN_TOTL_PL_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)"
WB:WDI,SERIES,FX_OWN_TOTL_SO_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)"
WB:WDI,SERIES,FX_OWN_TOTL_YG_ZS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)"
WB:WDI,SERIES,FX_OWN_TOTL_ZS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)
WB:WDI,SERIES,GB_XPD_RSDV_GD_ZS,Research and development expenditure (% of GDP)
WB:WDI,SERIES,GC_AST_TOTL_CN,Net acquisition of financial assets (current LCU)
WB:WDI,SERIES,GC_AST_TOTL_GD_ZS,Net acquisition of financial assets (% of GDP)
WB:WDI,SERIES,GC_DOD_TOTL_CN,"Central government debt, total (current LCU)"
WB:WDI,SERIES,GC_DOD_TOTL_GD_ZS,"Central government debt, total (% of GDP)"
WB:WDI,SERIES,GC_LBL_TOTL_CN,"Net incurrence of liabilities, total (current LCU)"
WB:WDI,SERIES,GC_LBL_TOTL_GD_ZS,"Net incurrence of liabilities, total (% of GDP)"
WB:WDI,SERIES,GC_NFN_TOTL_CN,Net investment in nonfinancial assets (current LCU)
WB:WDI,SERIES,GC_NFN_TOTL_GD_ZS,Net investment in nonfinancial assets (% of GDP)
WB:WDI,SERIES,GC_NLD_TOTL_CN,Net lending (+) / net borrowing (-) (current LCU)
WB:WDI,SERIES,GC_NLD_TOTL_GD_ZS,Net lending (+) / net borrowing (-) (% of GDP)
WB:WDI,SERIES,GC_REV_GOTR_CN,Grants and other revenue (current LCU)
WB:WDI,SERIES,GC_REV_GOTR_ZS,Grants and other revenue (% of revenue)
WB:WDI,SERIES,GC_REV_SOCL_CN,Social contributions (current LCU)
WB:WDI,SERIES,GC_REV_SOCL_ZS,Social contributions (% of revenue)
WB:WDI,SERIES,GC_REV_XGRT_CN,"Revenue, excluding grants (current LCU)"
WB:WDI,SERIES,GC_REV_XGRT_GD_ZS,"Revenue, excluding grants (% of GDP)"
WB:WDI,SERIES,GC_TAX_EXPT_CN,Taxes on exports (current LCU)
WB:WDI,SERIES,GC_TAX_EXPT_ZS,Taxes on exports (% of tax revenue)
WB:WDI,SERIES,GC_TAX_GSRV_CN,Taxes on goods and services (current LCU)
WB:WDI,SERIES,GC_TAX_GSRV_RV_ZS,Taxes on goods and services (% of revenue)
WB:WDI,SERIES,GC_TAX_GSRV_VA_ZS,Taxes on goods and services (% of industry and services value added)
WB:WDI,SERIES,GC_TAX_IMPT_CN,Customs and other import duties (current LCU)
WB:WDI,SERIES,GC_TAX_IMPT_ZS,Customs and other import duties (% of tax revenue)
WB:WDI,SERIES,GC_TAX_INTT_CN,Taxes on international trade (current LCU)
WB:WDI,SERIES,GC_TAX_INTT_RV_ZS,Taxes on international trade (% of revenue)
WB:WDI,SERIES,GC_TAX_OTHR_CN,Other taxes (current LCU)
WB:WDI,SERIES,GC_TAX_OTHR_RV_ZS,Other taxes (% of revenue)
WB:WDI,SERIES,GC_TAX_TOTL_CN,Tax revenue (current LCU)
WB:WDI,SERIES,GC_TAX_TOTL_GD_ZS,Tax revenue (% of GDP)
WB:WDI,SERIES,GC_TAX_YPKG_CN,"Taxes on income, profits and capital gains (current LCU)"
WB:WDI,SERIES,GC_TAX_YPKG_RV_ZS,"Taxes on income, profits and capital gains (% of revenue)"
WB:WDI,SERIES,GC_TAX_YPKG_ZS,"Taxes on income, profits and capital gains (% of total taxes)"
WB:WDI,SERIES,GC_XPN_COMP_CN,Compensation of employees (current LCU)
WB:WDI,SERIES,GC_XPN_COMP_ZS,Compensation of employees (% of expense)
WB:WDI,SERIES,GC_XPN_GSRV_CN,Goods and services expense (current LCU)
WB:WDI,SERIES,GC_XPN_GSRV_ZS,Goods and services expense (% of expense)
WB:WDI,SERIES,GC_XPN_INTP_CN,Interest payments (current LCU)
WB:WDI,SERIES,GC_XPN_INTP_RV_ZS,Interest payments (% of revenue)
WB:WDI,SERIES,GC_XPN_INTP_ZS,Interest payments (% of expense)
WB:WDI,SERIES,GC_XPN_OTHR_CN,Other expense (current LCU)
WB:WDI,SERIES,GC_XPN_OTHR_ZS,Other expense (% of expense)
WB:WDI,SERIES,GC_XPN_TOTL_CN,Expense (current LCU)
WB:WDI,SERIES,GC_XPN_TOTL_GD_ZS,Expense (% of GDP)
WB:WDI,SERIES,GC_XPN_TRFT_CN,Subsidies and other transfers (current LCU)
WB:WDI,SERIES,GC_XPN_TRFT_ZS,Subsidies and other transfers (% of expense)
WB:WDI,SERIES,GE_EST,Government Effectiveness: Estimate
WB:WDI,SERIES,GE_NO_SRC,Government Effectiveness: Number of Sources
WB:WDI,SERIES,GE_PER_RNK,Government Effectiveness: Percentile Rank
WB:WDI,SERIES,GE_PER_RNK_LOWER,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval"
WB:WDI,SERIES,GE_PER_RNK_UPPER,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval"
WB:WDI,SERIES,GE_STD_ERR,Government Effectiveness: Standard Error
WB:WDI,SERIES,GF_XPD_BUDG_ZS,Primary government expenditures as a proportion of original approved budget (%)
WB:WDI,SERIES,HD_HCI_OVRL,Human capital index (HCI) (scale 0-1)
WB:WDI,SERIES,HD_HCI_OVRL_FE,"Human capital index (HCI), female (scale 0-1)"
WB:WDI,SERIES,HD_HCI_OVRL_LB,"Human capital index (HCI), lower bound (scale 0-1)"
WB:WDI,SERIES,HD_HCI_OVRL_LB_FE,"Human capital index (HCI), female, lower bound (scale 0-1)"
WB:WDI,SERIES,HD_HCI_OVRL_LB_MA,"Human capital index (HCI), male, lower bound (scale 0-1)"
WB:WDI,SERIES,HD_HCI_OVRL_MA,"Human capital index (HCI), male (scale 0-1)"
WB:WDI,SERIES,HD_HCI_OVRL_UB,"Human capital index (HCI), upper bound (scale 0-1)"
WB:WDI,SERIES,HD_HCI_OVRL_UB_FE,"Human capital index (HCI), female, upper bound (scale 0-1)"
WB:WDI,SERIES,HD_HCI_OVRL_UB_MA,"Human capital index (HCI), male, upper bound (scale 0-1)"
WB:WDI,SERIES,IC_BRE_BE_OS,B-READY: Business Entry: Overall Score
WB:WDI,SERIES,IC_BRE_BE_P1,B-READY: Business Entry Pillar 1: Quality of Regulations for Business Entry
WB:WDI,SERIES,IC_BRE_BE_P2,B-READY: Business Entry Pillar 2: Digital Public Services and Transparency of Information for Business Entry
WB:WDI,SERIES,IC_BRE_BE_P3,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry
WB:WDI,SERIES,IC_BRE_BI_OS,B-READY: Business Insolvency: Overall Score
WB:WDI,SERIES,IC_BRE_BI_P1,B-READY: Business Insolvency Pillar 1: Quality of Regulations for Judicial Insolvency Proceedings
WB:WDI,SERIES,IC_BRE_BI_P2,B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings
WB:WDI,SERIES,IC_BRE_BI_P3,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings
WB:WDI,SERIES,IC_BRE_BL_OS,B-READY: Business Location: Overall Score
WB:WDI,SERIES,IC_BRE_BL_P1,B-READY: Business Location Pillar 1: Quality of Regulations for Business Location
WB:WDI,SERIES,IC_BRE_BL_P2,B-READY: Business Location Pillar 2: Quality of Public Services and Transparency of Information for Business Location
WB:WDI,SERIES,IC_BRE_BL_P3,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location
WB:WDI,SERIES,IC_BRE_DR_OS,B-READY: Dispute Resolution: Overall Score
WB:WDI,SERIES,IC_BRE_DR_P1,B-READY: Dispute Resolution Pillar 1: Quality of Regulations for Dispute Resolution
WB:WDI,SERIES,IC_BRE_DR_P2,B-READY: Dispute Resolution Pillar 2: Public Services for Dispute Resolution
WB:WDI,SERIES,IC_BRE_DR_P3,B-READY: Dispute Resolution Pillar 3: Ease of Resolving a Commercial Dispute
WB:WDI,SERIES,IC_BRE_FS_OS,B-READY: Financial Services: Overall Score
WB:WDI,SERIES,IC_BRE_FS_P1,B-READY: Financial Services Pillar 1: Quality of Regulations for Financial Services
WB:WDI,SERIES,IC_BRE_FS_P2,B-READY: Financial Services Pillar 2: Accessibility of Information in Credit Infrastructure
WB:WDI,SERIES,IC_BRE_FS_P3,B-READY: Financial Services Pillar 3: Operational Efficiency of Receiving Financial Services
WB:WDI,SERIES,IC_BRE_IT_OS,B-READY: International Trade: Overall Score
WB:WDI,SERIES,IC_BRE_IT_P1,B-READY: International Trade Pillar 1: Quality of Regulations for International Trade
WB:WDI,SERIES,IC_BRE_IT_P2,B-READY: International Trade Pillar 2: Quality of Public Services for the Facilitation of International Trade
WB:WDI,SERIES,IC_BRE_IT_P3,"B-READY: International Trade Pillar 3: Efficiency of Importing Goods, Exporting Goods, and Engaging in Digital Trade"
WB:WDI,SERIES,IC_BRE_LB_OS,B-READY: Labor: Overall Score
WB:WDI,SERIES,IC_BRE_LB_P1,B-READY: Labor Pillar 1: Quality of Labor Regulations
WB:WDI,SERIES,IC_BRE_LB_P2,B-READY: Labor Pillar 2: Adequacy of Public Services for Labor
WB:WDI,SERIES,IC_BRE_LB_P3,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice
WB:WDI,SERIES,IC_BRE_MC_OS,B-READY: Market Competition: Overall Score
WB:WDI,SERIES,IC_BRE_MC_P1,B-READY: Market Competition Pillar 1: Quality of Regulations that Promote Market Competition
WB:WDI,SERIES,IC_BRE_MC_P2,B-READY: Market Competition Pillar 2: Public Services that Promote Market Competition
WB:WDI,SERIES,IC_BRE_MC_P3,B-READY: Market Competition Pillar 3: Implementation of Key Services Promoting Market Competition
WB:WDI,SERIES,IC_BRE_P1_RF,B-READY: Pillar 1: Regulatory Framework
WB:WDI,SERIES,IC_BRE_P2_PS,B-READY: Pillar 2: Public Services
WB:WDI,SERIES,IC_BRE_P3_OE,B-READY: Pillar 3: Operational Efficiency
WB:WDI,SERIES,IC_BRE_TX_OS,B-READY: Taxation: Overall Score
WB:WDI,SERIES,IC_BRE_TX_P1,B-READY: Taxation Pillar 1: Quality of Regulations on Taxation
WB:WDI,SERIES,IC_BRE_TX_P2,B-READY: Taxation Pillar 2: Public Services Provided by the Tax Administration
WB:WDI,SERIES,IC_BRE_TX_P3,B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice
WB:WDI,SERIES,IC_BRE_US_OS,B-READY: Utility Services: Overall Score
WB:WDI,SERIES,IC_BRE_US_P1,B-READY: Utility Services Pillar 1: Quality of Regulations on Utility Services
WB:WDI,SERIES,IC_BRE_US_P2,B-READY: Utility Services Pillar 2: Quality of Governance and Transparency of Utility Services
WB:WDI,SERIES,IC_BRE_US_P3,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision
WB:WDI,SERIES,IC_BUS_NDNS_ZS,"New business density (new registrations per 1,000 people ages 15-64)"
WB:WDI,SERIES,IC_BUS_NREG,New businesses registered (number)
WB:WDI,SERIES,IC_CUS_DURS_EX,Average time to clear exports through customs (days)
WB:WDI,SERIES,IC_CUS_DURS_IM,Average time to clear imports through customs (days)
WB:WDI,SERIES,IC_ELC_DURS,Time to obtain an electrical connection (days)
WB:WDI,SERIES,IC_ELC_OUTG_ZS,Firms experiencing electrical outages (% of firms)
WB:WDI,SERIES,IC_FRM_BKWC_ZS,Firms using banks to finance working capital (% of firms)
WB:WDI,SERIES,IC_FRM_BNKL_ZS,Firms with a bank loan/line of credit (% of firms)
WB:WDI,SERIES,IC_FRM_BNKS_ZS,Firms using banks to finance investment (% of firms)
WB:WDI,SERIES,IC_FRM_BRIB_ZS,Bribery incidence (% of firms experiencing at least one bribe payment request)
WB:WDI,SERIES,IC_FRM_CDP_ZS,Firms that use a third party to resolve commercial disputes (% of firms)
WB:WDI,SERIES,IC_FRM_CMPU_ZS,Firms competing against unregistered firms (% of firms)
WB:WDI,SERIES,IC_FRM_CO2_ZS,Firms monitoring own CO2 emissions (% of firms)
WB:WDI,SERIES,IC_FRM_CORR_ZS,Informal payments to public officials (% of firms)
WB:WDI,SERIES,IC_FRM_CRDC_FL_ZS,Firms that are fully credit constrained (% of firms)
WB:WDI,SERIES,IC_FRM_CRDC_PT_ZS,Firms that are partially credit constrained (% of firms)
WB:WDI,SERIES,IC_FRM_DURS,Time required to obtain an operating license (days)
WB:WDI,SERIES,IC_FRM_ENGM_ZS,"Firms adopting energy management measures to reduce emissions, waste, or pollution (% of firms)"
WB:WDI,SERIES,IC_FRM_EXS_ZS,Firms exporting directly at least 10% of sales (% of firms)
WB:WDI,SERIES,IC_FRM_FEMM_ZS,Firms with female top manager (% of firms)
WB:WDI,SERIES,IC_FRM_FEMO_ZS,Firms with female participation in ownership (% of firms)
WB:WDI,SERIES,IC_FRM_FO_ZS,Firms with at least 10% foreign ownership
WB:WDI,SERIES,IC_FRM_FREG_ZS,Firms formally registered when operations started (% of firms)
WB:WDI,SERIES,IC_FRM_INFM_ZS,Firms that do not report all sales for tax purposes (% of firms)
WB:WDI,SERIES,IC_FRM_LOTM_ZS,Firms where largest owner is also the top manager (% of firms)
WB:WDI,SERIES,IC_FRM_METG_ZS,Firms visited or required meetings with tax officials (% of firms)
WB:WDI,SERIES,IC_FRM_NPRD_ZS,"Firms that introduced a new product/service and process, and spent on R&D"
WB:WDI,SERIES,IC_FRM_OUTG_ZS,Value lost due to electrical outages (% of sales for affected firms)
WB:WDI,SERIES,IC_FRM_TAXE_ZS,Firms filling taxes electronically (% of firms)
WB:WDI,SERIES,IC_FRM_TRNG_ZS,Firms offering formal training (% of firms)
WB:WDI,SERIES,IC_GOV_DURS_ZS,Time spent dealing with the requirements of government regulations (% of senior management time)
WB:WDI,SERIES,IC_MNG_IND,Management practices index
WB:WDI,SERIES,IC_TAX_GIFT_ZS,Firms expected to give gifts in meetings with tax officials (% of firms)
WB:WDI,SERIES,IC_TAX_METG,Number of visits or required meetings with tax officials (average for affected firms)
WB:WDI,SERIES,IE_PPI_ENGY_CD,Investment in energy with private participation (current US$)
WB:WDI,SERIES,IE_PPI_ICTI_CD,Investment in ICT with private participation (current US$)
WB:WDI,SERIES,IE_PPI_TRAN_CD,Investment in transport with private participation (current US$)
WB:WDI,SERIES,IE_PPI_WATR_CD,Investment in water and sanitation with private participation (current US$)
WB:WDI,SERIES,IE_PPN_ENGY_CD,Public private partnerships investment in energy (current US$)
WB:WDI,SERIES,IE_PPN_ICTI_CD,Public private partnerships investment in ICT (current US$)
WB:WDI,SERIES,IE_PPN_TRAN_CD,Public private partnerships investment in transport (current US$)
WB:WDI,SERIES,IE_PPN_WATR_CD,Public private partnerships investment in water and sanitation (current US$)
WB:WDI,SERIES,IP_IDS_NRCT,"Industrial design applications, nonresident, by count"
WB:WDI,SERIES,IP_IDS_RSCT,"Industrial design applications, resident, by count"
WB:WDI,SERIES,IP_JRN_ARTC_SC,Scientific and technical journal articles
WB:WDI,SERIES,IP_PAT_NRES,"Patent applications, nonresidents"
WB:WDI,SERIES,IP_PAT_RESD,"Patent applications, residents"
WB:WDI,SERIES,IP_TMK_NRCT,"Trademark applications, nonresident, by count"
WB:WDI,SERIES,IP_TMK_RSCT,"Trademark applications, resident, by count"
WB:WDI,SERIES,IQ_CPA_BREG_XQ,CPIA business regulatory environment rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_DEBT_XQ,CPIA debt policy rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_ECON_XQ,CPIA economic management cluster average (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_ENVR_XQ,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_FINQ_XQ,CPIA quality of budgetary and financial management rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_FINS_XQ,CPIA financial sector rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_FISP_XQ,CPIA fiscal policy rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_GNDR_XQ,CPIA gender equality rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_HRES_XQ,CPIA building human resources rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_IRAI_XQ,IDA resource allocation index (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_MACR_XQ,CPIA macroeconomic management rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_PADM_XQ,CPIA quality of public administration rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_PRES_XQ,CPIA equity of public resource use rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_PROP_XQ,CPIA property rights and rule-based governance rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_PROT_XQ,CPIA social protection rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_PUBS_XQ,CPIA public sector management and institutions cluster average (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_REVN_XQ,CPIA efficiency of revenue mobilization rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_SOCI_XQ,CPIA policies for social inclusion/equity cluster average (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_STRC_XQ,CPIA structural policies cluster average (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_TRAD_XQ,CPIA trade rating (1=low to 6=high)
WB:WDI,SERIES,IQ_CPA_TRAN_XQ,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)"
WB:WDI,SERIES,IQ_SPI_OVRL,Statistical performance indicators (SPI): Overall score (scale 0-100)
WB:WDI,SERIES,IQ_SPI_PIL1,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100)
WB:WDI,SERIES,IQ_SPI_PIL2,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100)
WB:WDI,SERIES,IQ_SPI_PIL3,Statistical performance indicators (SPI): Pillar 3 data products score (scale 0-100)
WB:WDI,SERIES,IQ_SPI_PIL4,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100)
WB:WDI,SERIES,IQ_SPI_PIL5,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100)
WB:WDI,SERIES,IS_AIR_DPRT,"Air transport, registered carrier departures worldwide"
WB:WDI,SERIES,IS_AIR_GOOD_MT_K1,"Air transport, freight (million ton-km)"
WB:WDI,SERIES,IS_AIR_PSGR,"Air transport, passengers carried"
WB:WDI,SERIES,IS_RRS_GOOD_MT_K6,"Railways, goods transported (million ton-km)"
WB:WDI,SERIES,IS_RRS_PASG_KM,"Railways, passengers carried (million passenger-km)"
